2020.ijclclp-2.2,N16-1030,0,0.101541,"Missing"
2020.ijclclp-2.2,P16-1101,0,0.0848367,"Missing"
2020.rocling-1.32,W11-2838,0,0.0615567,"Missing"
2020.rocling-1.32,W12-2006,0,0.0640657,"Missing"
2020.rocling-1.32,W13-3601,0,0.0476703,"Missing"
2020.rocling-1.32,W16-0506,0,0.0434903,"Missing"
2020.rocling-1.32,D14-1162,0,0.089668,"Missing"
2020.rocling-1.32,Q17-1010,0,0.0114955,"Missing"
2020.smm4h-1.23,W18-5914,0,0.0329105,"Missing"
2020.smm4h-1.23,W18-5904,0,0.188942,"Missing"
2020.smm4h-1.23,W18-5910,0,0.0280559,"Missing"
2021.bionlp-1.30,P19-1215,0,0.0588167,"iction. We only use the entailment relation that was annotated from the training, validation and test datasets. Comparing the lengths of two the sentences in each pair, the longer sentences will be regarded as a question, while the other is used as the corresponding summary. A total of 4,683 pairs were collected from this dataset. 269 • MEDIQA 2019 – RQE Dataset (Ben Abacha et al., 2019) training, validation and test sets were composed of data from an independent set of consumer health questions. The MeQSum Dataset of consumer health questions and their summaries can be used for training (Ben Abacha and Demner-Fushman, 2019b). The validation and test sets consist of consumer health questions received by the U.S. National Library of Medicine (NLM) in December 2020. Their associated summaries were manually created by medical experts for evaluation. In summary, during the system development phase, the training and validation sets respectively consisted of 1,000 and 50 consumer health questions and their associated summaries for system designing and implementation. In total, only 100 consumer health questions in the test dataset were used for final performance evaluation. The Recognizing Question Entailment (RQE) ta"
