2005.jeptalnrecital-long.2,C96-1034,0,0.04084,"Missing"
2005.jeptalnrecital-long.2,2003.jeptalnrecital-long.6,0,0.0992153,"Missing"
2005.jeptalnrecital-long.2,W02-2233,0,0.0595033,"Missing"
2005.jeptalnrecital-long.2,E03-1030,0,0.104968,"Missing"
2008.jeptalnrecital-court.2,W02-2220,0,0.128831,"Missing"
2008.jeptalnrecital-court.2,2006.jeptalnrecital-long.12,0,0.0718962,"Missing"
2008.jeptalnrecital-court.2,E03-1030,0,0.0666427,"Missing"
2008.jeptalnrecital-court.2,W04-3321,0,0.0468352,"Missing"
2008.jeptalnrecital-court.2,P07-1023,0,0.0431353,"Missing"
2008.jeptalnrecital-court.2,P07-1043,0,0.0427787,"Missing"
2008.jeptalnrecital-court.2,P02-1003,0,0.0718847,"Missing"
2008.jeptalnrecital-court.2,2004.jeptalnrecital-long.3,0,0.0790135,"Missing"
2008.jeptalnrecital-court.2,P94-1022,0,0.162311,"Missing"
2008.jeptalnrecital-court.2,P80-1024,0,0.81428,"Missing"
2008.jeptalnrecital-court.2,J95-4002,0,0.147794,"Missing"
2008.jeptalnrecital-court.2,J92-4004,0,0.274054,"Missing"
2009.jeptalnrecital-long.2,P81-1022,0,0.398857,"Missing"
2009.jeptalnrecital-long.2,2008.jeptalnrecital-long.14,0,0.0982848,"Missing"
2009.jeptalnrecital-long.2,W03-3020,0,0.0568363,"Missing"
2011.jeptalnrecital-long.26,W10-1408,1,0.877026,"Missing"
2011.jeptalnrecital-long.26,C10-1011,0,0.0269882,"Missing"
2011.jeptalnrecital-long.26,candito-etal-2010-statistical,0,0.0312059,"Missing"
2011.jeptalnrecital-long.26,W09-3821,0,0.0436454,"Missing"
2011.jeptalnrecital-long.26,2009.jeptalnrecital-long.4,0,0.0966482,"Missing"
2011.jeptalnrecital-long.26,C10-2013,0,0.0302856,"Missing"
2011.jeptalnrecital-long.26,P05-1022,0,0.145446,"Missing"
2011.jeptalnrecital-long.26,P97-1003,0,0.220523,"Missing"
2011.jeptalnrecital-long.26,2010.jeptalnrecital-long.3,0,0.0504872,"Missing"
2011.jeptalnrecital-long.26,N10-1095,0,0.0377103,"Missing"
2011.jeptalnrecital-long.26,P05-1010,0,0.0473543,"Missing"
2011.jeptalnrecital-long.26,C08-1071,0,0.0408272,"Missing"
2011.jeptalnrecital-long.26,P05-1012,0,0.152191,"Missing"
2011.jeptalnrecital-long.26,P06-1055,0,0.0763483,"Missing"
2011.jeptalnrecital-long.26,N07-1051,0,0.0986944,"Missing"
2011.jeptalnrecital-long.26,N10-1049,0,0.0288354,"Missing"
2020.coling-main.225,N16-1127,1,0.752843,"Missing"
2020.coling-main.225,C96-1058,0,0.0527063,"s in representation, we hypothesize that parsing the two treebank formalism along side each other will help improve both parsing outcomes. 3 Model We briefly describe the single task Easy-First (EF) parsing algorithm Kiperwasser and Goldberg (2016) and its components, then we discuss the multitask extension (MEF) inspired by (Constant et al., 2016) adapted to the tree-structured LSTM in terms of the updated parsing algorithm and its components. 3.1 Single-task Model The EF parsing model builds dependency trees bottom-up. Intuitively, it can be seen as a greedy version of the Eisner algorithm (Eisner, 1996) where each span contains at most one subtree and where each subtree, once created, is fixed and must be a part of the final structure. The algorithm maintains a sequence of pending subtrees. Two adjacent subtrees in the sequence may combine, by adding an arc from the root of one subtree to the other, and be replaced by a new (bigger) subtree. Since there are few subtrees to consider — at most n + 1 pending subtrees for a sentence of n words — the context of each decision, ie each arc creation between subtrees, can depend on the whole subtrees involved provided they can be encoded with a fixed"
2020.coling-main.225,Q13-1033,0,0.0220107,"main contributor is not the sharing of lexical information, as is commonly done in multitask systems, but the sharing of partial dependency trees given as input for arc weight prediction. Future work will explore further sharing between parsers. In particular, we expect tree encoders could benefit from the additional information (although redundancy with tree sharing in the score function 2505 could hurt the system). We also plan to work on model improvements to address the limitation arising from added dimensions. For instance, with the addition of the second dimension, the notion of oracle (Goldberg and Nivre, 2013) used for training becomes more fragile, since the number of correct actions grows, and the order in which to perform them is unknown and can have some long term consequences on the action in the other dimension. It would be interesting to explore how reinforcement learning, where the notion of planning ahead is crucial, could help. Acknowledgements This work is partially supported by a public grant overseen by the French National Research Agency (ANR) as part of the program Investissements d’Avenir (reference: ANR-10-LABX-0083). It contributes to the IdEx Université de Paris - ANR-18-IDEX-000"
2020.coling-main.225,P09-2056,1,0.867584,"ntroduction Dependency parsing is the task of assigning a syntactic structure to a sentence by linking its words with binary asymmetrical typed relations. In addition to syntactic information, dependency representations encode some semantic aspects of the sentence which make them important to downstream applications including sentiment analysis (Tai et al., 2015) and information extraction (Miwa and Bansal, 2016). In this paper we are interested in Arabic dependency parsing for which two formalisms have been developed (See §2). The first is the Columbia Arabic Treebank (CATiB) representation (Habash and Roth, 2009), which is inspired by Arabic traditional grammar and which focus on modeling syntactic and morpho-syntactic agreement and case assignment. The second is the Universal Dependency (UD) representation (Taji et al., 2017), which has relatively more focus on semantic/thematic relations, and which is coordinated in design with a number of other languages (Nivre et al., 2017). While previous work on Arabic dependency parsing (Marton et al., 2013; Taji et al., 2017) tackled these formalisms separately, we argue that they stand to benefit from multitask learning (MTL) (Caruana, 1993). MTL allows for m"
2020.coling-main.225,D17-1206,0,0.0202368,"sentences using parallel treebanks. Deep neural networks are particularly suited for multitask scenarios via straightforward parameter and representation sharing. Some hidden layers can be shared across all tasks while output layers are kept separate. In fact, most deep learning architectures for language processing start with sequential encoding components such as BiLSTMs or Transformer layers which can be readily shared across multiple tasks. This approach is widely applicable even to tasks that use very different formalisms and do not have parallel annotations (Søgaard and Goldberg, 2016; Hashimoto et al., 2017). This type of sharing has also been shown to benefit (semantic and syntactic) dependency parsing, both transition-based (Stymne et al., 2018; Kurita and Søgaard, 2019) and graph-based (Sato et al., 2017; Lindemann et al., 2019). In addition to simple parameter sharing, joint inference across multiple tasks has been shown to be beneficial. Peng et al. (2017) perform decoding jointly across multiple semantic dependency formalisms with cross-task This work is licensed under a Creative Commons Attribution 4.0 International License. creativecommons.org/licenses/by/4.0/. License details: http:// 24"
2020.coling-main.225,P18-1035,0,0.0195942,"s which makes it computationally expensive. On the same task, Kurita and Søgaard (2019) describe a model that shares a representation of the complete partial parse forest of one dimension while taking decisions on the other. This is similar in spirit to our sharing of parameters and representations. Furthermore, they show that their transition-based parser effectively learns easy-first strategies with policy gradient based reinforcement learning. This motivates further our choice of parsing framework. In fact, several other multitask systems for semantic dependency parsing have been proposed (Hershcovich et al., 2018; Stanovsky and Dagan, 2018; Peng et al., 2018; Lindemann et al., 2019; Prange et al., 2019) but none of them build on the easy-first framework nor target the Arabic language. Along the lines of multitask easy-first parsers, Constant et al. (2016) introduced a joint model for learning from multiple treebanks simultaneously. They show that syntactic dependency representations and tree-based representations of multiword expressions can help each other. However, they do not use a neural architecture and perform experiments only on English and French. When no parallel annotations on the same text"
2020.coling-main.225,Q16-1032,0,0.172354,"tive Commons Attribution 4.0 International License. creativecommons.org/licenses/by/4.0/. License details: http:// 2497 Proceedings of the 28th International Conference on Computational Linguistics, pages 2497–2508 Barcelona, Spain (Online), December 8-13, 2020 factors that score combinations of substructures from each (Peng et al., 2017). Joint inference however comes with increased computational cost. To address this issue, we introduce a multitask learning model for dependency parsing (§3.2). This model is based on greedy arc selection similar to the neural easy-first approach proposed in (Kiperwasser and Goldberg, 2016) (§3). We use tree-structured LSTMs to encode substructures (partial trees) in each formalism which are then concatenated across tasks and scored jointly. Hence, we model interactions between substructures across tasks while keeping computational complexity low thanks to the easy-first framework. Furthermore, this approach enables the sharing of various components between tasks, a richer sharing than the mere sequential encoder sharing found in most multitask systems (Kurita and Søgaard, 2019). Our multitask architecture outperforms the single-task parser on both formalisms (§4.3). The parser"
2020.coling-main.225,P19-1232,0,0.201716,"me hidden layers can be shared across all tasks while output layers are kept separate. In fact, most deep learning architectures for language processing start with sequential encoding components such as BiLSTMs or Transformer layers which can be readily shared across multiple tasks. This approach is widely applicable even to tasks that use very different formalisms and do not have parallel annotations (Søgaard and Goldberg, 2016; Hashimoto et al., 2017). This type of sharing has also been shown to benefit (semantic and syntactic) dependency parsing, both transition-based (Stymne et al., 2018; Kurita and Søgaard, 2019) and graph-based (Sato et al., 2017; Lindemann et al., 2019). In addition to simple parameter sharing, joint inference across multiple tasks has been shown to be beneficial. Peng et al. (2017) perform decoding jointly across multiple semantic dependency formalisms with cross-task This work is licensed under a Creative Commons Attribution 4.0 International License. creativecommons.org/licenses/by/4.0/. License details: http:// 2497 Proceedings of the 28th International Conference on Computational Linguistics, pages 2497–2508 Barcelona, Spain (Online), December 8-13, 2020 factors that score comb"
2020.coling-main.225,P19-1450,0,0.0851213,"ayers are kept separate. In fact, most deep learning architectures for language processing start with sequential encoding components such as BiLSTMs or Transformer layers which can be readily shared across multiple tasks. This approach is widely applicable even to tasks that use very different formalisms and do not have parallel annotations (Søgaard and Goldberg, 2016; Hashimoto et al., 2017). This type of sharing has also been shown to benefit (semantic and syntactic) dependency parsing, both transition-based (Stymne et al., 2018; Kurita and Søgaard, 2019) and graph-based (Sato et al., 2017; Lindemann et al., 2019). In addition to simple parameter sharing, joint inference across multiple tasks has been shown to be beneficial. Peng et al. (2017) perform decoding jointly across multiple semantic dependency formalisms with cross-task This work is licensed under a Creative Commons Attribution 4.0 International License. creativecommons.org/licenses/by/4.0/. License details: http:// 2497 Proceedings of the 28th International Conference on Computational Linguistics, pages 2497–2508 Barcelona, Spain (Online), December 8-13, 2020 factors that score combinations of substructures from each (Peng et al., 2017). Joi"
2020.coling-main.225,J13-1008,1,0.803312,"ted in Arabic dependency parsing for which two formalisms have been developed (See §2). The first is the Columbia Arabic Treebank (CATiB) representation (Habash and Roth, 2009), which is inspired by Arabic traditional grammar and which focus on modeling syntactic and morpho-syntactic agreement and case assignment. The second is the Universal Dependency (UD) representation (Taji et al., 2017), which has relatively more focus on semantic/thematic relations, and which is coordinated in design with a number of other languages (Nivre et al., 2017). While previous work on Arabic dependency parsing (Marton et al., 2013; Taji et al., 2017) tackled these formalisms separately, we argue that they stand to benefit from multitask learning (MTL) (Caruana, 1993). MTL allows for more training data to be exploited while benefiting from the structural or statistical similarities between the tasks. We therefore propose to learn CATiB and UD dependency trees jointly on the same input sentences using parallel treebanks. Deep neural networks are particularly suited for multitask scenarios via straightforward parameter and representation sharing. Some hidden layers can be shared across all tasks while output layers are ke"
