2005.mtsummit-posters.9,2004.eamt-1.3,0,0.0455254,"e of texts was very different from the nature of texts from PCEDT and did not contain that many NE or idioms. As mentioned above, the PCEDT contains a translation of texts from the Wall Street Journal section of the PennTreebank, in which the NE, terminological units and idioms occur rather very often. Named entities are atomic units such as proper names, temporal expressions (e.g., dates) and quantities (e.g., monetary expressions). They occur quite often in various texts and carry important information. Hence, proper analysis of NE and their translation has an enormous impact on MT quality (Babych and Hartley, 2004). NE translation involves both semantic translation and phonetic transliteration. Each type of NE is handled in a different way. For instance, person names do not undergo semantic translation (only transliteration is required), while certain titles and part of names do (e.g., prvn´ı d´ ama Laura Bushov´ a → first lady Laura Bush). In case of organizations, application of regular transfer rules for NPs seems to be suffi´ cient (e.g., Ustav form´ aln´ı a aplikovan´e lingvistiky → Institute of formal and applied linguistics), although an idiomatic translation may be preferable sometimes. With res"
2005.mtsummit-posters.9,A00-2018,0,0.0349016,"ional morphological tags with a wildcard character “*” at places where the value is context-dependent (i.e. where no unary constraint holds). Binary constraints indicate which attributes have to be shared between some words of the expression. E.g., “cng:2=3” denotes that the case, number and gender have to match between the word 2 and word 3. Figure 2: Examples of automatically selected morphological constraints. Adding syntactic information 3 When using a treebank as the input corpus, dependency graphs are available, when using plain corpus, we first employ a Czech adaptation of a parser by (Charniak, 2000). 384 Syntactic information (dependency relations among words in the expression) is needed mainly during the analysis of input sentences, therefore we focussed on adding the information to the Czech part of entries first. For most of the entries, it was possible to add the dependency structure manually, based on the partof-speech pattern of the entry. For instance all the entries containing an adjective followed by a noun get the same structure: the noun governs the preceding adjective. For the remaining entries (with very varied POS patterns), we employ a corpus based search similar to the au"
2005.mtsummit-posters.9,E03-1004,0,0.0368094,"Missing"
2005.mtsummit-posters.9,P99-1065,0,0.0873315,"Missing"
2005.mtsummit-posters.9,2003.mtsummit-papers.21,1,0.870313,"Missing"
2005.mtsummit-posters.9,C90-3057,0,\N,Missing
2009.tc-1.3,koen-2004-pharaoh,0,0.0403126,"ssistance that an MT system can offer to human translators. Unlike TMs that suggest usually translations of whole sentences, caitra presents multiple translation options of short subsequences of words of the input sentence. The user (translator) is then allowed to construct the translation by both typing as well as by clicking on the selected translation options. We use a similar principle in our solution, see Section 4 below. 3 Phrase-Based Machine Translation Current state-of-the-art generic (i.e. more or less language independent) MT systems are statistical and phrase-based (PBMT, see e.g. [1, 3]). The “phrases” are simply any contiguous sequences of words with a known translation, as extracted automatically from a parallel corpus. Often, the phrases span across the boundaries of linguistically motivated constituents of the sentence, e.g. as segments or is a valid “phrase” but not a constituent in most grammars. 1 http://www.omegat.org/ http://translate.google.com/toolkit/ 3 Specifically, the terms of service say: By submitting your content through the Service, you grant Google the permission to use your content permanently to promote, improve or offer the Services. 4 http://www.caitr"
2009.tc-1.3,2009.mtsummit-papers.8,0,0.0585264,"ealed its CAT tool. Google Translator Toolkit (GTT2 ) is a tool based on Google Translate MT system. When starting the translation in GTT, the source text is translated by Google MT and the user’s task is to post-edit the MT output. Additionally, the user is allowed to import custom translation memories or glossaries and share them with other users. All text submitted to GTT is probably planned to extend the training data of Google MT.3 GTT is a nice example of an AJAX application, i.e. a lightweight web-based solution that seamlessly communicates with an underlying server. 2.3 Caitra Caitra4 [2] is an experimental translation tool developed by the Machine Translation Group at the University of Edinburgh. Caitra illustrates a fine-grained assistance that an MT system can offer to human translators. Unlike TMs that suggest usually translations of whole sentences, caitra presents multiple translation options of short subsequences of words of the input sentence. The user (translator) is then allowed to construct the translation by both typing as well as by clicking on the selected translation options. We use a similar principle in our solution, see Section 4 below. 3 Phrase-Based Machine"
2009.tc-1.3,P07-2045,1,0.0111884,"ssistance that an MT system can offer to human translators. Unlike TMs that suggest usually translations of whole sentences, caitra presents multiple translation options of short subsequences of words of the input sentence. The user (translator) is then allowed to construct the translation by both typing as well as by clicking on the selected translation options. We use a similar principle in our solution, see Section 4 below. 3 Phrase-Based Machine Translation Current state-of-the-art generic (i.e. more or less language independent) MT systems are statistical and phrase-based (PBMT, see e.g. [1, 3]). The “phrases” are simply any contiguous sequences of words with a known translation, as extracted automatically from a parallel corpus. Often, the phrases span across the boundaries of linguistically motivated constituents of the sentence, e.g. as segments or is a valid “phrase” but not a constituent in most grammars. 1 http://www.omegat.org/ http://translate.google.com/toolkit/ 3 Specifically, the terms of service say: By submitting your content through the Service, you grant Google the permission to use your content permanently to promote, improve or offer the Services. 4 http://www.caitr"
2014.tc-1.29,I13-1041,0,0.0147368,"to be somehow considered by the translators since the translation is going to be posted as a tweet again. We are planning to cast no technical limit on the translations but to carry out automatic abbreviations if necessary. 6. NLP Aspects of TCT The specifics of social media from the point of view of computational linguistics and natural language processing have been well studied in the past, see e.g. Hachey and Osborne, 2010. Most of this research so far has focused on input normalization and adaptation of NLP tools like taggers, parsers or named entity recognizers for this domain, see e.g. Baldwin et al. (2013) or Bontcheva et al. (2013) for a number of references. In contrast to this, there seems to be much less research on translation of social media. Microblogs can certainly serve as an interesting source of parallel or comparable corpora, see e.g. Ling et al. (2013), Xing et al. (2013), Rajjem et al. (2013) and Jehl et al. (2012). Gerlach et al. (2013) combine pre-editing and post-editing for user-generated content in a tech forum. Since the phrase-based approach to MT as implemented e.g. in the Moses toolkit (Koehn et al., 2007) has been shown to successfully circumvent the need for most of lin"
2014.tc-1.29,N10-1064,0,0.0121505,"al. (2012). Gerlach et al. (2013) combine pre-editing and post-editing for user-generated content in a tech forum. Since the phrase-based approach to MT as implemented e.g. in the Moses toolkit (Koehn et al., 2007) has been shown to successfully circumvent the need for most of linguistic processing, we would like to jump-start MT for tweets in a similar fashion. Nevertheless, we are well aware that most of the mentioned pre-processing tools could bring us an improvement and we plan to gradually add them to future versions of TCT. Some of such tools are already being developed in open source: Bertoldi et al. 2010 evaluate the utility of confusion networks (code available in Moses) for the recovery from spelling errors and there have been two related MT Marathon 2013 projects: MTSpell (spell checking for machine translation) and SMMTT (Social Media Machine Translation Toolkit, see http://ufal.mff.cuni.cz/mtm13/projects.html). We have already started adapting MTSpell for our needs and our languages of interest. 225 Translating and The Computer 36 7. Conclusion We presented TCT, an infrastructure for translation of tweets. As of now, the system is not much more than a playground for researchers in MT. Th"
