"2021.newsum-1.7","Evaluation of Abstractive Summarisation Models with Machine Translation in Deliberative Processes","2021","-1","-1","4","0","3112","miguel aranacatania","Proceedings of the Third Workshop on New Frontiers in Summarization","0"
"2021.findings-emnlp.200","{G}i{BERT}: Enhancing {BERT} with Linguistic Information using a Lightweight Gated Injection Method","2021","-1","-1","3","1","6925","nicole peinelt","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.findings-acl.341","Learning Disentangled Latent Topics for {T}witter Rumour Veracity Classification","2021","-1","-1","2","0","8312","john dougrezlewis","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.eacl-main.21","{CD}{\\^{}}2{CR}: Co-reference resolution across documents and domains","2021","-1","-1","5","1","10537","james ravenscroft","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2021.eacl-main.169","Boosting Low-Resource Biomedical {QA} via Entity-Aware Masking Strategies","2021","-1","-1","4","0","3935","gabriele pergola","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2021.clpsych-1.15","Automatic Identification of Ruptures in Transcribed Psychotherapy Sessions","2021","-1","-1","6","1","11637","adam tsakalidis","Proceedings of the Seventh Workshop on Computational Linguistics and Clinical Psychology: Improving Access","0"
"2021.acl-long.530","Evaluation of Thematic Coherence in Microblogs","2021","-1","-1","3","0","13463","iman bilal","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2020.emnlp-main.682","Sequential Modelling of the Evolution of Word Representations for Semantic Change Detection","2020","-1","-1","2","1","11637","adam tsakalidis","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.acl-main.623","Estimating predictive uncertainty for rumour verification models","2020","34","0","2","1","8313","elena kochkina","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.acl-main.630","t{BERT}: Topic Models and {BERT} Joining Forces for Semantic Similarity Detection","2020","-1","-1","3","1","6925","nicole peinelt","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"S19-2147","{S}em{E}val-2019 Task 7: {R}umour{E}val, Determining Rumour Veracity and Support for Rumours","2019","0","13","3","0","25115","genevieve gorrell","Proceedings of the 13th International Workshop on Semantic Evaluation","0"
"P19-1268","Aiming beyond the Obvious: Identifying Non-Obvious Cases in Semantic Similarity Datasets","2019","0","0","2","1","6925","nicole peinelt","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P18-4004","{H}arri{GT}: A Tool for Linking News to Science","2018","0","1","3","1","10537","james ravenscroft","Proceedings of {ACL} 2018, System Demonstrations","0"
"C18-1288","All-in-one: Multi-task Learning for Rumour Verification","2018","0","17","2","1","8313","elena kochkina","Proceedings of the 27th International Conference on Computational Linguistics","0"
"W17-4210","Incongruent Headlines: Yet Another Way to Mislead Your Readers","2017","20","9","2","0","31705","sophie chesney","Proceedings of the 2017 {EMNLP} Workshop: Natural Language Processing meets Journalism","0"
"S17-2006","{S}em{E}val-2017 Task 8: {R}umour{E}val: Determining rumour veracity and support for rumours","2017","0","45","3","0","642","leon derczynski","Proceedings of the 11th International Workshop on Semantic Evaluation ({S}em{E}val-2017)","0"
"S17-2083","{T}uring at {S}em{E}val-2017 Task 8: Sequential Approach to Rumour Stance Classification with Branch-{LSTM}","2017","12","4","2","1","8313","elena kochkina","Proceedings of the 11th International Workshop on Semantic Evaluation ({S}em{E}val-2017)","0"
"I17-3006","{TOTEMSS}: Topic-based, Temporal Sentiment Summarisation for {T}witter","2017","0","4","2","0.681818","7051","bo wang","Proceedings of the {IJCNLP} 2017, System Demonstrations","0"
"I17-3011","{C}lassifier{G}uesser: A Context-based Classifier Prediction System for {C}hinese Language Learners","2017","0","0","2","1","6925","nicole peinelt","Proceedings of the {IJCNLP} 2017, System Demonstrations","0"
"E17-1046","{TDP}arse: Multi-target-specific sentiment recognition on {T}witter","2017","15","14","2","0.681818","7051","bo wang","Proceedings of the 15th Conference of the {E}uropean Chapter of the Association for Computational Linguistics: Volume 1, Long Papers","0"
"W16-0307","The language of mental health problems in social media","2016","27","23","5","0","28610","george gkotsis","Proceedings of the Third Workshop on Computational Linguistics and Clinical Psychology","0"
"W16-0310","Don{'}t Let Notes Be Misunderstood: A Negation Detection Method for Assessing Risk of Suicide in Mental Health Records","2016","28","13","5","0","28610","george gkotsis","Proceedings of the Third Workshop on Computational Linguistics and Clinical Psychology","0"
"L16-1274","Applying Core Scientific Concepts to Context-Based Citation Recommendation","2016","14","7","2","0","35004","daniel duma","Proceedings of the Tenth International Conference on Language Resources and Evaluation ({LREC}'16)","0"
"L16-1650","Multi-label Annotation in Scientific Articles - The Multi-label Cancer Risk Assessment Corpus","2016","0","3","4","1","10537","james ravenscroft","Proceedings of the Tenth International Conference on Language Resources and Evaluation ({LREC}'16)","0"
"C16-1146","{S}enti{H}ood: Targeted Aspect Based Sentiment Analysis Dataset for Urban Neighbourhoods","2016","13","7","3","0","9998","marzieh saeidi","Proceedings of {COLING} 2016, the 26th International Conference on Computational Linguistics: Technical Papers","0"
"C16-1230","Stance Classification in Rumours as a Sequential Task Exploiting the Tree Structure of Social Media Conversations","2016","23","4","3","0","2162","arkaitz zubiaga","Proceedings of {COLING} 2016, the 26th International Conference on Computational Linguistics: Technical Papers","0"
"C16-1283","Combining Heterogeneous User Generated Data to Sense Well-being","2016","14","8","2","1","11637","adam tsakalidis","Proceedings of {COLING} 2016, the 26th International Conference on Computational Linguistics: Technical Papers","0"
"W15-3814","Using word embedding for bio-event extraction","2015","8","18","3","0","9098","chen li","Proceedings of {B}io{NLP} 15","0"
"S15-2110","{W}arwick{DCS}: From Phrase-Based to Target-Specific Sentiment Recognition","2015","20","3","5","0","37267","richard townsend","Proceedings of the 9th International Workshop on Semantic Evaluation ({S}em{E}val 2015)","0"
"S14-2136","{U}niversity{\\_}of{\\_}{W}arwick: {SENTIADAPTRON} - A Domain Adaptable Sentiment Analyser for Tweets - Meets {S}em{E}val","2014","13","1","5","0","37267","richard townsend","Proceedings of the 8th International Workshop on Semantic Evaluation ({S}em{E}val 2014)","0"
"D13-1070","A Discourse-Driven Content Model for Summarising Scientific Articles Evaluated in a Complex Question Answering Task","2013","30","10","1","1","3114","maria liakata","Proceedings of the 2013 Conference on Empirical Methods in Natural Language Processing","0"
"W12-4305","A three-way perspective on scientific discourse annotation for knowledge extraction","2012","48","12","1","1","3114","maria liakata","Proceedings of the Workshop on Detecting Structure in Scholarly Discourse","0"
"W10-3101","Zones of conceptualisation in scientific papers: a window to negative and speculative statements","2010","15","10","1","1","3114","maria liakata","Proceedings of the Workshop on Negation and Speculation in Natural Language Processing","0"
"W10-1913","Identifying the Information Structure of Scientific Abstracts: An Investigation of Three Different Schemes","2010","25","44","3","0","4740","yufan guo","Proceedings of the 2010 Workshop on Biomedical Natural Language Processing","0"
"liakata-etal-2010-corpora","Corpora for the Conceptualisation and Zoning of Scientific Papers","2010","17","76","1","1","3114","maria liakata","Proceedings of the Seventh International Conference on Language Resources and Evaluation ({LREC}'10)","0"
"W09-1325","Semantic Annotation of Papers: Interface {\\&} Enrichment Tool ({SAPIENT})","2009","12","14","1","1","3114","maria liakata","Proceedings of the {B}io{NLP} 2009 Workshop","0"
